,area of study,course_name,university_name,course_fee,course_link
1601,law-and-legal-studies,Bachelor of Science in Legal Studies - Public Affairs,University of New Haven,"USD 160,680",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Bachelor-of-Science-in-Legal-Studies-Public-Affairs/p/PRG-US-00196757
1602,law-and-legal-studies,Certificate in Paralegal Studies,University of New Haven,"USD 80,340",https://www.idp.com/global/Categories/University-of-New-Haven/Certificate-in-Paralegal-Studies/p/PRG-US-00196762
1603,law-and-legal-studies,Bachelor of Science in Legal Studies - Paralegal Studies,University of New Haven,"USD 160,680",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Bachelor-of-Science-in-Legal-Studies-Paralegal-Studies/p/PRG-US-00196759
1604,law-and-legal-studies,Associate of Science in Legal Studies,University of New Haven,"USD 80,340",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Associate-of-Science-in-Legal-Studies/p/PRG-US-00196760
1605,law-and-legal-studies,Master of Science in Criminal Justice,University of New Haven,"USD 34,740",https://www.idp.com/global/Categories/University-of-New-Haven/Master-of-Science-in-Criminal-Justice/p/PRG-US-00197050
1606,law-and-legal-studies,Doctor of Philosophy in Criminal Justice,University of New Haven,"USD 52,110",https://www.idp.com/global/Categories/University-of-New-Haven/Doctor-of-Philosophy-in-Criminal-Justice/p/PRG-US-00197172
1607,law-and-legal-studies,Bachelor of Science in Criminal Justice,University of Central Missouri,"USD 57,024",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Science-in-Criminal-Justice/p/PRG-US-00197569
1608,law-and-legal-studies,Bachelor of Arts in Modern Languages - Professional Applications (Criminal...,University of Central Missouri,"USD 57,024",https://www.idp.com/global/Categories/University-of-Central-Missouri/Bachelor-of-Arts-in-Modern-Languages-Professional-Applications-Criminal-Justice/p/PRG-US-00197783
1609,law-and-legal-studies,Master of Science in Criminal Justice and Criminology,University of Central Missouri,"USD 17,118",https://www.idp.com/global/Categories/University-of-Central-Missouri/Master-of-Science-in-Criminal-Justice-and-Criminology/p/PRG-US-00197998
1610,law-and-legal-studies,Graduate Certificate in Law and Public Safety Administration,Fairleigh Dickinson University,"USD 23,016",https://www.idp.com/global/Categories/Fairleigh-Dickinson-University/Graduate-Certificate-in-Law-and-Public-Safety-Administration/p/PRG-US-00198706
1611,law-and-legal-studies,Master of Arts in Criminal Justice,Fairleigh Dickinson University,"USD 30,600",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Master-of-Arts-in-Criminal-Justice/p/PRG-US-00198804
1612,law-and-legal-studies,Bachelor of Arts in Criminal Justice - Metropolitan Campus,Fairleigh Dickinson University,"USD 174,616",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Arts-in-Criminal-Justice-Metropolitan-Campus/p/PRG-US-00198896
1613,law-and-legal-studies,Certificate of Achievement-Advanced in Paralegal Studies,De Anza College,"USD 8,064",https://www.idp.com/global/Categories/De-Anza-College/Certificate-of-Achievement-Advanced-in-Paralegal-Studies/p/PRG-US-00199292
1614,law-and-legal-studies,Bachelor of Science in Criminal Justice - Correctional Rehabilitation and ...,University of New Haven,"USD 160,680",https://www.idp.com/global/Categories/University-of-New-Haven/Bachelor-of-Science-in-Criminal-Justice-Correctional-Rehabilitation-and-Supervision/p/PRG-US-00201156
1615,law-and-legal-studies,Undergraduate Certificate in Criminal Justice Administration,National University,"USD 8,325",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Undergraduate-Certificate-in-Criminal-Justice-Administration/p/PRG-US-00203656
1616,law-and-legal-studies,Paralegal Specialist Certificate - Criminal Law,National University,"USD 33,300",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Paralegal-Specialist-Certificate-Criminal-Law/p/PRG-US-00203659
1617,law-and-legal-studies,Bachelor of Science in Legal Studies,Ball State University,"USD 100,504",https://www.idp.com/global/Categories/Ball-State-University/Bachelor-of-Science-in-Legal-Studies/p/PRG-US-00211732
