,location,course_link,duration,entry_score,course_qualification,intakes
1483,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/PhD-in-Foodbiosystems-Using-Organic-Fertilisers-to-Manipulate-Soil-Microbiology-for-Improved-Nutrient-Bioavailability/p/PRG-UK-00340274,3 Year(s),6.5 IELTS,Ph.D.,['september']
1484,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/PhD-in-Foodbiosystems-Development-of-a-Novel-and-Effective-Post-Harvest-Decision-Support-System-DSS/p/PRG-UK-00340277,3 Year(s),6.5 IELTS,Ph.D.,['september']
1485,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/BA-Hons-International-Tourism-Management-Mandarin-with-Foundation-Year/p/PRG-UK-00340344,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1486,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/PhD-Brewing-Science/p/PRG-UK-00347526,3 Year(s),6.5 IELTS,Ph.D.,"['feb', 'april', 'may', 'july', 'october', 'december']"
1487,United Kingdom,https://www.idp.com/global/Categories/International-College-Robert-Gordon-University---Navitas-UK/BA-Hons-International-Hospitality-Management/p/PRG-UK-00360567,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['january', 'september']"
1488,United Kingdom,https://www.idp.com/global/Categories/University-of-Chester/International-Tourism-Management-BA-Hons/p/PRG-UK-00366266,3 Year(s),6.0 IELTS,Undergraduate Masters,['september']
1489,United Kingdom,https://www.idp.com/global/Categories/University-of-Chester/International-Tourism-Management-and-Marketing-Management-BA-Hons/p/PRG-UK-00366287,3 Year(s),6.0 IELTS,Undergraduate Masters,['september']
1490,United Kingdom,https://www.idp.com/global/Categories/University-of-Chester/International-Tourism-Management-with-a-Language-French-or-Spanish-BA-Hons/p/PRG-UK-00366289,3 Year(s),6.0 IELTS,Undergraduate Masters,['september']
1491,United Kingdom,https://www.idp.com/global/Categories/University-of-Chester/International-Tourism-Management-Combined-BA-Hons-with-Placement-Year/p/PRG-UK-00366278,4 Year(s),6.0 IELTS,Undergraduate Masters,['september']
1492,United Kingdom,https://www.idp.com/global/Categories/University-of-Chester/International-Tourism-Management-with-a-Language-French-or-Spanish-with-Placement-Year-BA-Hons/p/PRG-UK-00366292,4 Year(s),6.0 IELTS,Undergraduate Masters,['september']
1493,United Kingdom,https://www.idp.com/global/Categories/Glasgow-Caledonian-University/BA-Hons-International-Tourism-and-Events-Management/p/PRG-UK-00367343,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1494,United Kingdom,https://www.idp.com/global/Categories/Glasgow-Caledonian-University/BA-Hons-International-Tourism-and-Events-Management-Pathway/p/PRG-UK-00367348,4 Month(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1495,United Kingdom,https://www.idp.com/global/Categories/Glasgow-Caledonian-University/MSc-International-Tourism-and-Events-Management/p/PRG-UK-00367974,2 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'september']"
1496,United Kingdom,https://www.idp.com/global/Categories/Glasgow-Caledonian-University/MSc-International-Tourism-and-Events-Management-Jan/p/PRG-UK-00367977,16 Month(s),6.0 IELTS,Masters Degree (Taught),['january']
1497,United Kingdom,https://www.idp.com/global/Categories/Anglia-Ruskin-University/Bachelor-of-Science-Honors-in-Business-with-Tourism-Management-with-foundation-year/p/PRG-UK-00370339,4 Year(s),5.5 IELTS,Bachelor Degree with Honours,"['january', 'september']"
1498,United Kingdom,https://www.idp.com/global/Categories/Oxford-Brookes-University/International-Hospitality-and-Tourism-Management-BSc-Hons/p/PRG-UK-00370603,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
1499,United Kingdom,https://www.idp.com/global/Categories/Edinburgh-Napier-University/MPhil-in-Tourism-and-Languages/p/PRG-UK-00373194,2 Year(s),6.5 IELTS,Masters Degree (Research),"['march', 'october']"
1500,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MRes-Biosciences-Food-and-drink/p/PRG-UK-00373784,1 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'april', 'may', 'july', 'october', 'december']"
1501,United States,https://www.idp.com/global/Categories/Kent-State-University/Bachelor-of-Science-in-Hospitality-Management/p/PRG-US-00008997,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
1502,United States,https://www.idp.com/global/Categories/Drexel-University/Bachelor-of-Science-in-Culinary-Arts-and-Science-without-co-op/p/PRG-US-00017155,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
1503,United States,https://www.idp.com/global/Categories/University-of-Houston/Bachelor-of-Science-in-Hotel-and-Restaurant-Management/p/PRG-US-00017593,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'june', 'august']"
1504,United States,https://www.idp.com/global/Categories/University-of-New-Hampshire/Bachelor-of-Science-in-Hospitality-Management/p/PRG-US-00019893,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
1505,United States,https://www.idp.com/global/Categories/Florida-State-University/Bachelor-of-Science-in-Hospitality-and-Tourism-Management/p/PRG-US-00020400,8 Semester(s),6.5 IELTS,Bachelor Degree,"['may', 'august']"
