,area of study,course_name,university_name,course_fee,course_link
424,political-and-social-sciences,MSc (by Dissertation) Social Policy,University of Essex,"GBP 30,920",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Social-Work/MSc-by-Dissertation-Social-Policy/p/PRG-UK-00341892
425,political-and-social-sciences,"MSc Sport Management, Politics and International Development",Loughborough University,"GBP 25,450",https://www.idp.com/global/Categories/Loughborough-University/MSc-Sport-Management-Politics-and-International-Development/p/PRG-UK-00306792
426,political-and-social-sciences,Bachelor of Global Security,Murdoch University,"AUD 87,393",https://www.idp.com/global/Categories/Murdoch-University/Bachelor-of-Global-Security/p/PRG-AU-00298738
427,political-and-social-sciences,Bachelor of Policing and Public Safety,Charles Sturt University,"AUD 69,600",https://www.idp.com/global/Categories/Charles-Sturt-University/Bachelor-of-Policing-and-Public-Safety/p/PRG-AU-00369251
428,political-and-social-sciences,Master of Public Administration,Flinders University,"AUD 68,000",https://www.idp.com/global/Categories/Flinders-University/Master-of-Public-Administration/p/PRG-AU-00361786
429,political-and-social-sciences,Sociology MSc,University of Glasgow,"GBP 18,370",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Sociology/Sociology-MSc/p/PRG-UK-00066603
430,political-and-social-sciences,Sociology MSc,University of Glasgow,"GBP 18,370",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Sociology/Sociology-MSc/p/PRG-UK-00066603
431,political-and-social-sciences,International Foundation Year in Arts and Social Sciences - Royal Holloway...,Study Group UK,"GBP 16,000",https://www.idp.com/global/Categories/Study-Group-UK/International-Foundation-Year-in-Arts-and-Social-Sciences-Royal-Holloway-University-of-London-ISC/p/PRG-UK-00208592
432,political-and-social-sciences,Social and Public Policy (MSc),Cardiff University,"GBP 17,450",https://www.idp.com/global/Categories/Cardiff-University/Social-and-Public-Policy-MSc/p/PRG-UK-00163829
433,political-and-social-sciences,MSc Social Inequalities and Research Methods,University of Warwick,"GBP 22,340",https://www.idp.com/global/Categories/University-of-Warwick/MSc-Social-Inequalities-and-Research-Methods/p/PRG-UK-00373033
434,political-and-social-sciences,MA Global Social Policy,University of York,"GBP 18,700",https://www.idp.com/global/Categories/University-of-York/MA-Global-Social-Policy/p/PRG-UK-00203123
435,political-and-social-sciences,Sociology MA,Newcastle University,"GBP 18,600",https://www.idp.com/global/Categories/Newcastle-University/Sociology-MA/p/PRG-UK-00069381
436,political-and-social-sciences,Applied Behaviour Analysis (Intellectual and Developmental Disability) - P...,University of Kent,"GBP 16,800",https://www.idp.com/global/Categories/University-of-Kent/Applied-Behaviour-Analysis-Intellectual-and-Developmental-Disability-PCert-PDip-MSc/p/PRG-UK-00121372
437,political-and-social-sciences,Bachelor of Arts in Sociology,La Trobe University,"AUD 94,200",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Arts-in-Sociology/p/PRG-AU-00330939
438,political-and-social-sciences,"Bachelor of Arts in Gender, Sexuality and Diversity Studies",La Trobe University,"AUD 94,200",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Arts-in-Gender-Sexuality-and-Diversity-Studies/p/PRG-AU-00362409
439,political-and-social-sciences,Bachelor of Arts in Ancient studies and human origins,La Trobe University,"AUD 94,200",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Arts-in-Ancient-studies-and-human-origins/p/PRG-AU-00362397
440,political-and-social-sciences,Bachelor of Arts in Sustainability and Development,La Trobe University,"AUD 94,200",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Arts-in-Sustainability-and-Development/p/PRG-AU-00362436
441,political-and-social-sciences,Bachelor of Arts - Political Science,The University of Queensland,"AUD 102,624",https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Arts-Political-Science/p/PRG-AU-00115880
442,political-and-social-sciences,"Conflict, Security and Development MA",University of Sussex,"GBP 18,500",https://www.idp.com/global/Categories/University-of-Sussex/Conflict-Security-and-Development-MA/p/PRG-UK-00075523
443,political-and-social-sciences,Social Development MA,University of Sussex,"GBP 18,500",https://www.idp.com/global/Categories/University-of-Sussex/Social-Development-MA/p/PRG-UK-00075555
444,political-and-social-sciences,MA Politics,Lancaster University,"GBP 19,940",https://www.idp.com/global/Categories/Lancaster-University/MA-Politics/p/PRG-UK-00077471
445,political-and-social-sciences,MA International Relations,Lancaster University,"GBP 19,940",https://www.idp.com/global/Categories/Lancaster-University/MA-International-Relations/p/PRG-UK-00077498
